"Numero";"Nimi";"Pullokoko";"Hinta";"Litrahinta";"Tyyppi";"Luonnehdinta";"Pakkaustyyppi";"ProsAlkohol";"EurPerLAlkohol"
"912657";"Bunnahabhain Móine Single Malt";"0.7";"44.99";"64.13";"viskit";"Täyteläinen,  meripihkanruskea,  voimakkaan savuinen,  päärynäinen,  nektariininen,  suolaheinäinen,  pähkinäinen,  tasapainoinen";"pullo";"46.3";"138.82"
"160767";"Caol Ila 12 Year Old Single Malt";"0.7";"59.99";"85.56";"viskit";"Täyteläinen,  vaaleankeltainen,  voimakkaan savuinen,  aprikoosinen,  kevyen banaaninen,  turpeinen,  tervainen,  hunajainen,  hennon mineraalinen,  ryhdikäs";"pullo";"43.0";"199.3"
"170697";"Caol Ila 35 Year Old Single Malt";"0.7";"969.99";"1385.7";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  kuivahedelmäinen,  persikkainen,  aprikoosinen,  mineraalinen,  yrttinen,  hennon merisuolainen,  setrinen,  moniulotteinen,  pitkä";"pullo";"58.1";"2385.03"
"153907";"Caperdonich Peated 21 Year Old Single Malt";"0.7";"289.00";"412.86";"viskit";"Keskitäyteläinen,  kuparinkeltainen,  savuinen,  keskitäyteläinen,  maltainen,  turpeinen,  sitruksinen,  tamminen,  kermatoffeinen,  hennon lakritsinen";"pullo";"48.0";"860.12"
"196027";"Cardhu 12 Year Old Single Malt";"0.7";"48.48";"69.11";"viskit";"Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  hunajainen,  hennon toffeinen,  tamminen";"pullo";"40.0";"173.14"
"001272";"Chivas Regal 12 Years Old";"0.35";"26.98";"76.8";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  hennon tervainen,  kevyen hunajainen,  pähkinäinen";"pullo";"40.0";"192.71"
"912301";"Chivas Regal 12 Years Old";"0.2";"15.42";"77.1";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  hunajainen,  pähkinäinen";"pullo";"40.0";"192.75"
"001277";"Chivas Regal 12 Years Old";"0.7";"43.99";"62.7";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  hennon tervainen,  kevyen hunajainen,  pähkinäinen";"pullo";"40.0";"157.11"
"112771";"Chivas Regal 12 Years Old";"0.05";"4.23";"84.6";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  hennon tervainen,  kevyen hunajainen,  pähkinäinen";"pullo";"40.0";"211.5"
"959653";"Chivas Regal 12 Years Old 12-pack";"0.6";"50.73";"84.55";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  hunajainen,  pähkinäinen";"pullo";"40.0";"211.38"
"932593";"Chivas Regal 13 Year Old Rye Cask Finish";"0.7";"58.98";"84.26";"viskit";"Täyteläinen,  kuparinkeltainen,  hedelmäinen,  rukiinen,  mausteinen";"pullo";"40.0";"210.64"
"934737";"Chivas Regal 18 Years Old";"0.7";"81.48";"116.26";"viskit";"Täyteläinen,  meripihkankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  suklainen";"pullo";"40.0";"291.0"
"147773";"Chivas Regal 18 Years Old";"0.2";"19.99";"99.45";"viskit";"Täyteläinen,  meripihkankeltainen,  hennon savuinen,  maltainen,  tummasuklainen,  kypsän hedelmäinen,  kevyen omenainen,  pähkinäinen,  hennon paahteinen,  tasapainoinen";"pullo";"40.0";"249.87"
"915587";"Chivas Regal 25 Years Old";"0.7";"449.99";"642.7";"viskit";"Täyteläinen,  kullankeltainen,  hedelmäinen,  mausteinen,  aromikas";"pullo";"40.0";"1607.11"
"900527";"Chivas Regal Mizunara";"0.7";"86.98";"124.26";"viskit";"Keskitäyteläinen,  mahonginruskea,  hedelmäinen,  hunajainen,  tamminen";"pullo";"40.0";"310.64"
"182247";"Clynelish 14 Year Old Single Malt";"0.7";"62.15";"88.64";"viskit";"Keskitäyteläinen,  kullanruskea,  hedelmäinen,  kermainen,  kevyen tervainen,  merisuolainen,  vivahteikas";"pullo";"46.0";"193.01"
"922482";"Compass Box Flaming Heart 6th Edition Blended  Malt";"0.7";"138.27";"197.53";"viskit";"Täyteläinen,  kullanruskea,  savuinen,  vaniljainen,  sikarilaatikkoinen";"pullo";"48.9";"403.94"
"189026";"Compass Box Great King St Artist''s Blend";"0.5";"39.13";"78.26";"viskit";"Keskitäyteläinen,  oljenkeltainen,  maltainen,  aprikoosinen,  kevyen maitosuklainen,  mausteinen,  vaniljainen,  vivahteikas,  tasapainoinen";"pullo";"43.0";"182.0"
"911377";"Compass Box Great King St Glasgow Blend
";"0.7";"53.42";"76.31";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  kuivahedelmäinen,  suklainen";"pullo";"43.0";"177.48"
"915117";"Compass Box Hedonism";"0.7";"81.30";"116.14";"viskit";"Keskitäyteläinen,  kullankeltainen,  aprikoosinen,  hunajainen,  vaniljainen";"pullo";"43.0";"270.1"
"924154";"Compass Box Juveniles Blended Malt";"0.7";"115.83";"165.47";"viskit";"Keskitäyteläinen,  kullankeltainen,  vaniljainen,  maitosuklainen,  hedelmäkakkuinen";"pullo";"46.0";"359.72"
"918256";"Compass Box No Name No. 2";"0.7";"137.22";"196.03";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  sitruksinen,  kuivahedelmäinen";"pullo";"48.9";"400.88"
"949185";"Compass Box Peat Monster Arcana Blended Malt";"0.7";"98.07";"140.1";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  nahkainen,  suklainen,  turpeinen";"pullo";"46.0";"304.57"
"909017";"Compass Box The Peat Monster";"0.7";"66.02";"94.31";"viskit";"Täyteläinen,  kullankeltainen,  voimakkaan savuinen,  vaniljainen,  kuivahedelmäinen,  viljainen";"pullo";"46.0";"205.03"
"156907";"Compass Box The Spice Tree Blended Malt";"0.7";"65.85";"94.07";"viskit";"Täyteläinen,  kullankeltainen,  kuivahedelmäinen,  kermatoffeinen,  setrinen,  kevyen tummasuklainen,  hennon inkiväärinen,  aromikas,  runsas";"pullo";"46.0";"204.5"
"946242";"Compass Box The Story Of The Spaniard Blended Malt";"0.7";"62.11";"88.73";"viskit";"Täyteläinen,  kullanruskea,  hunajainen,  pomeranssinen,  aprikoosinen";"pullo";"43.3";"204.92"
"001399";"Cragganmore 12 Year Old Single Malt";"0.7";"53.98";"76.97";"viskit";"Keskitäyteläinen,  kullanruskea,  hennon savuinen,  mausteinen,  aromikas";"pullo";"40.0";"192.79"
"107857";"Craigellachie 13 Year Old Single Malt";"0.7";"60.52";"86.31";"viskit";"Täyteläinen,  keltainen,  aprikoosinen,  kypsän hedelmäinen,  kevyen pähkinäinen,  toffeinen,  hennon yrttinen,  vohvelinen,  tasapainoinen,  pitkä";"pullo";"46.0";"187.95"
"919896";"Cutty Sark";"0.7";"28.49";"40.56";"viskit";"Keskitäyteläinen,  vaaleankeltainen,  hedelmäinen,  mausteinen,  vaniljainen";"pullo";"40.0";"101.75"
"948741";"Cutty Sark Prohibition Edition";"0.7";"37.99";"54.27";"viskit";"Keskitäyteläinen,  vaaleankeltainen,  karamellinen,  pippurinen,  viljainen";"pullo";"50.0";"108.54"
"179943";"Dalwhinnie 15 Year Old Single Malt";"0.2";"19.68";"97.9";"viskit";"Täyteläinen,  kullankeltainen,  maltainen,  päärynäinen,  kevyen hunajainen,  pähkinäinen,  tamminen,  runsas";"pullo";"43.0";"228.84"
"001379";"Dalwhinnie 15 Year Old Single Malt";"0.7";"59.18";"84.4";"viskit";"Keskitäyteläinen,  kullanruskea,  hedelmäinen,  mausteinen";"pullo";"43.0";"196.61"
"907138";"Deanston 12 Year Old Single Malt";"0.7";"55.99";"79.99";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  vaniljainen,  hunajainen,  hedelmäinen";"pullo";"46.3";"172.76"
"100197";"Deanston 15 Year Old Organic Single Malt";"0.7";"99.90";"142.71";"viskit";"Keskitäyteläinen,  vaaleankeltainen,  maltainen,  hedelmäinen,  hunajainen,  mausteinen,  yrttinen,  kevyen vaniljainen";"pullo";"46.0";"310.25"
"948557";"Edradour 10 Year Old Single Malt";"0.7";"55.98";"79.97";"viskit";"Täyteläinen,  ruskea,  suklainen,  vaniljainen,  aromikas";"pullo";"40.0";"199.93"
"909597";"Edradour Ballechin 10 Year Old Single Malt";"0.7";"65.36";"93.37";"viskit";"Täyteläinen,  kullanruskea,  savuinen,  nahkainen,  tummasuklainen,  suklainen,  vaniljainen";"pullo";"46.0";"202.98"
"909367";"Edradour Caledonia 12 Year Old Single Malt";"0.7";"69.89";"99.84";"viskit";"Täyteläinen,  meripihkanruskea,  miedon savuinen,  hedelmäinen,  suklainen,  mausteinen";"pullo";"46.0";"217.05"
"101437";"Fettercairn 12 Year Old Single Malt";"0.7";"65.48";"93.4";"viskit";"Täyteläinen,  kullankeltainen,  maltainen,  nektariininen,  kermatoffeinen,  kevyen neilikkainen,  hennon paahteinen";"pullo";"40.0";"233.86"
"131747";"Glen Elgin 12 Year Old Single Malt";"0.7";"52.48";"74.83";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  maltainen,  kuivahedelmäinen,  kevyen hasselpähkinäinen,  maitosuklainen";"pullo";"43.0";"174.35"
"175937";"Glen Garioch 1797 Founder''s Reserve";"0.7";"57.59";"82.13";"viskit";"Täyteläinen,  kullankeltainen,  hennon savuinen,  maltainen,  aprikoosinen,  päärynäinen,  maitosuklainen,  kevyen kanervainen,  vaniljainen,  tamminen";"pullo";"48.0";"171.4"
"959151";"Glen Keith 21 Year Old Single Malt";"0.7";"189.00";"270.0";"viskit";"Täyteläinen,  meripihkankeltainen,  hunajainen,  hedelmäinen,  pähkinäinen";"pullo";"43.0";"627.91"
"925015";"Glen Keith 25 Year Old Single Malt";"0.7";"398.57";"569.39";"viskit";"Erittäin täyteläinen,  meripihkankeltainen,  toffeinen,  omenainen,  vaniljainen";"pullo";"43.0";"1324.15"
"944787";"Glen Moray Chardonnay Cask Finish Single Malt";"0.7";"34.99";"49.99";"viskit";"Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  pähkinäinen,  vaniljainen";"pullo";"40.0";"124.96"
"178164";"Glen Moray Elgin Classic Single Malt";"0.35";"19.98";"56.8";"viskit";"Keskitäyteläinen,  kullankeltainen,  maltainen,  aprikoosinen,  omenainen,  hunajainen,  kermatoffeinen,  yrttinen";"pullo";"40.0";"142.71"
"906897";"Glen Moray Elgin Classic Single Malt";"0.7";"33.48";"47.83";"viskit";"Keskitäyteläinen,  kullankeltainen,  hedelmäinen,  kermatoffeinen,  mausteinen";"pullo";"40.0";"119.57"
"935167";"Glen Moray Elgin Heritage 12 Year Old Single Malt";"0.7";"46.99";"67.13";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hedelmäinen,  vaniljainen,  toffeinen";"pullo";"40.0";"167.82"
"920425";"Glen Moray Elgin Heritage 15 Year Old Single Malt";"0.7";"59.55";"85.07";"viskit";"Keskitäyteläinen,  kullanruskea,  mausteinen,  toffeinen,  tamminen";"pullo";"40.0";"212.68"
"954147";"Glen Moray Peated Single Malt";"0.7";"33.48";"47.83";"viskit";"Keskitäyteläinen,  kullankeltainen,  savuinen,  turpeinen,  hedelmäinen,  sitruksinen";"pullo";"40.0";"119.57"
"910617";"Glen Moray Port Cask Finish Single Malt";"0.7";"34.99";"49.99";"viskit";"Keskitäyteläinen,  lohenpunainen,  marjainen,  toffeinen,  suklainen";"pullo";"40.0";"124.96"
"950111";"Glen Moray Sherry Cask Finish Single Malt";"0.7";"34.99";"49.99";"viskit";"Keskitäyteläinen,  kuparinkeltainen,  kuivahedelmäinen,  mausteinen,  pähkinäinen";"pullo";"40.0";"124.96"
"001493";"Glen Parker Single Malt";"0.7";"29.98";"42.69";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  viljainen,  banaaninen,  toffeinen,  mausteinen";"pullo";"40.0";"107.07"
"001353";"Glen Scanlan";"0.2";"7.68";"37.9";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen";"pullo";"40.0";"96.0"
"113538";"Glen Scanlan";"1.0";"32.98";"32.88";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen";"pullo";"40.0";"82.45"
"113537";"Glen Scanlan muovipullo";"0.7";"22.90";"32.43";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  makean viljainen,  hennon hunajainen";"muovipullo";"40.0";"81.79"
"167077";"Glen Scotia Victoriana Single Malt";"0.7";"78.89";"112.56";"viskit";"Täyteläinen,  meripihkankeltainen,  maltainen,  hedelmäinen,  pähkinäinen,  hennon nokinen,  kevyen mineraalinen,  tamminen";"pullo";"54.2";"207.93"
"182717";"Glen Talloch 8 Year Old Blended Malt";"0.7";"33.40";"47.57";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  maltainen,  kuivahedelmäinen,  kermatoffeinen,  kevyen pähkinäinen,  hennon mausteinen";"pullo";"40.0";"119.29"
"925123";"GlenAllachie 15 Year Old Single Malt";"0.7";"84.79";"121.13";"viskit";"Täyteläinen,  kuparinruskea,  mausteinen,  tummasuklainen,  toffeinen";"pullo";"46.0";"263.32"
"956694";"GlenAllachie 18 Year Old Single Malt";"0.7";"119.74";"171.06";"viskit";"Täyteläinen,  kuparinruskea,  vaniljainen,  tummasuklainen";"pullo";"46.0";"371.86"
"177137";"GlenGlassaugh Octaves Classic Batch 2 Single Malt";"0.7";"79.98";"114.26";"viskit";"Täyteläinen,  meripihkanruskea,  maltainen,  kuivahedelmäinen,  tummasuklainen,  pähkinäinen,  kevyen kahvinen,  runsas";"pullo";"44.0";"259.68"
"133797";"Glenburgie 15 Year Old Single Malt";"0.7";"39.99";"56.99";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  mangoinen,  sitruunahilloinen,  kevyen hunajakennoinen,  vohvelinen,  tasapainoinen";"pullo";"40.0";"142.82"
"001417";"Glenfiddich 12 Year Old Single Malt";"0.7";"49.95";"71.21";"viskit";"Keskitäyteläinen,  kullankeltainen,  maltainen,  aprikoosinen,  kevyen mausteinen,  hennon mineraalinen";"pullo";"40.0";"178.39"
"955417";"Glenfiddich 15 Year Old Single Malt";"0.7";"69.99";"99.99";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  tamminen,  hedelmäinen";"pullo";"40.0";"249.96"
"159163";"Glenfiddich 15 Year Old Single Malt";"0.2";"19.90";"99.5";"viskit";"Täyteläinen,  meripihkankeltainen,  hedelmäinen,  kevyen paahteinen,  hunajainen,  tyylikäs";"pullo";"40.0";"248.75"
"955577";"Glenfiddich 18 Year Old Single Malt";"0.7";"94.95";"135.64";"viskit";"Täyteläinen,  kullankeltainen,  kypsän päärynäinen,  mangoinen,  hunajainen,  vohvelinen,  yrttinen,  mineraalinen";"pullo";"40.0";"339.11"
"958674";"Glenfiddich 26 YO Excellence";"0.7";"500.00";"714.29";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  omenainen,  kermainen,  tamminen";"pullo";"43.0";"1661.13"
"928775";"Glenfiddich Experimental Series XX Single Malt";"0.7";"75.00";"107.14";"viskit";"Täyteläinen,  meripihkankeltainen,  maltainen,  viikunainen,  persikkainen,  yrttinen,  mineraalinen,  tamminen";"pullo";"47.0";"227.96"
"949937";"Glenfiddich IPA Single Malt";"0.7";"69.98";"99.97";"viskit";"Täyteläinen,  keltainen,  kuivatun aprikoosinen,  greippinen,  pähkinäinen,  mausteinen,  tamminen";"pullo";"43.0";"232.49"
"925493";"Glenglassaugh Evolution Single Malt";"0.7";"62.98";"89.97";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  banaaninen,  karamellinen,  viheromenainen";"pullo";"50.0";"179.94"
"906994";"Glenglassaugh Revival Single Malt";"0.7";"60.98";"87.11";"viskit";"Keskitäyteläinen,  kuparinkeltainen,  hedelmäinen,  kermainen,  suklainen";"pullo";"46.0";"189.38"
"928004";"Glenglassaugh Torfa Single Malt";"0.7";"64.80";"92.57";"viskit";"Keskitäyteläinen,  meripihkanruskea,  savuinen,  hedelmäinen,  hunajainen";"pullo";"50.0";"185.14"
"917051";"Glengoyne 10 Year Old Single Malt";"0.7";"59.82";"85.46";"viskit";"Kevyt,  kullankeltainen,  omenainen,  toffeinen,  hedelmäinen";"pullo";"40.0";"213.64"
"901057";"Glengoyne 12 Year Old Single Malt";"0.7";"73.80";"105.43";"viskit";"Keskitäyteläinen,  kullanruskea,  sitruksinen,  toffeinen,  mausteinen";"pullo";"43.0";"245.18"
"930437";"Glengoyne 21 Year Old Single Malt";"0.7";"149.66";"213.8";"viskit";"Täyteläinen,  mahonginruskea,  hedelmäinen,  tamminen,  maltainen";"pullo";"43.0";"497.21"
"196897";"Glenkinchie 12 Year Old Single Malt";"0.7";"52.48";"74.83";"viskit";"Keskitäyteläinen,  kullankeltainen,  viljainen,  hedelmäinen,  kevyen turpeinen,  hennon kukkainen,  tasapainoinen";"pullo";"43.0";"174.35"
"162027";"Glenkinchie Distillers Edition 2018 Single Malt";"0.7";"78.99";"112.84";"viskit";"Keskitäyteläinen,  kuparinkeltainen,  maltainen,  kuivahedelmäinen,  hunajainen,  kevyen pähkinäinen,  paahteinen";"pullo";"43.0";"262.43"
"934144";"Glenmorangie Allta Private Edition nro. 10 Single Malt";"0.7";"93.90";"134.14";"viskit";"Täyteläinen,  kullankeltainen,  kermatoffeinen,  maltainen,  sitruksinen";"pullo";"51.2";"262.0"
"936974";"Glenmorangie Cake Single Malt";"0.7";"100.90";"144.14";"viskit";"Täyteläinen,  kullankeltainen,  maltainen,  banaaninen,  persikkainen";"pullo";"46.0";"313.35"
"178757";"Glenmorangie Extremely Rare 18 Year Old Single Malt";"0.7";"102.91";"147.01";"viskit";"Täyteläinen,  kullanruskea,  kuivahedelmäinen,  sitruksinen,  hennon appelsiininkukkainen,  hunajainen,  kevyen mantelinen,  tamminen,  tyylikäs";"pullo";"43.0";"341.89"
"105827";"Glenmorangie Grand Vintage Single Malt 1996";"0.7";"700.90";"1001.29";"viskit";"Täyteläinen,  kullankeltainen,  täyteläinen,  maltainen,  persikkainen,  päärynäinen,  kermainen,  kevyen espressomainen,  hennon kanelinen,  yrttinen,  tyylikäs";"pullo";"43.0";"2328.57"
"941147";"Glenmorangie Lasanta 12 Year Old Single Malt";"0.7";"69.91";"99.87";"viskit";"Täyteläinen,  meripihkankeltainen,  hedelmäinen,  mausteinen,  aromikas";"pullo";"43.0";"232.26"
"189607";"Glenmorangie Milsean Single Malt";"0.7";"89.90";"128.43";"viskit";"Täyteläinen,  kullankeltainen,  maltainen,  aprikoosimarmeladinen,  kypsän hedelmäinen,  toffeinen,  kevyen kaakaoinen,  vivahteikas";"pullo";"46.0";"279.19"
"917067";"Glenmorangie Nectar D''or Single Malt";"0.7";"88.91";"127.01";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  aromikas,  hedelmäinen,  mausteinen";"pullo";"46.0";"276.12"
"924995";"Glenmorangie Quinta Ruban 14 Year Old Single Malt";"0.7";"76.90";"109.86";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hedelmäinen,  suklainen,  pähkinäinen";"pullo";"46.0";"238.82"
"135077";"Glenmorangie The Original 10 Year Old Single Malt";"0.7";"51.90";"74.0";"viskit";"Keskitäyteläinen,  oljenkeltainen,  sitruksinen,  banaaninen,  pomeranssinen,  kevyen pähkinäinen,  hennon kukkainen,  vaniljainen,  tyylikäs";"pullo";"40.0";"185.36"
"927542";"Glentauchers 15 Year Old Single Malt";"0.7";"44.99";"64.13";"viskit";"Täyteläinen,  kullankeltainen,  hedelmäinen,  sitruksinen,  mausteinen";"pullo";"40.0";"160.68"
"125798";"Glenwood muovipullo";"1.0";"30.90";"30.5";"viskit";"Keskitäyteläinen,  kuparinkeltainen,  maltainen,  kuivahedelmäinen,  vaniljainen,  kevyen kermatoffeinen,  yrttinen";"muovipullo";"40.0";"77.25"
"141538";"Grant''s Family Reserve";"4.5";"194.99";"43.33";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  kevyen viljainen";"pullo";"40.0";"108.33"
"001287";"Grant''s Triple Wood";"0.7";"28.49";"40.56";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  mausteinen,  kevyen viljainen";"pullo";"40.0";"101.75"
"183357";"Grant’s Rum Cask Finish";"0.7";"29.90";"42.57";"viskit";"Keskitäyteläinen,  kullankeltainen,  kuivahedelmäinen,  aprikoosinen,  kermatoffeinen,  mausteinen,  hennon arrakkinen";"pullo";"40.0";"106.79"
"001405";"Haddington House";"0.35";"11.89";"33.69";"viskit";"Kevyt,  kullankeltainen,  hennon savuinen,  hedelmäinen,  viljainen";"pullo";"40.0";"84.93"
"001406";"Haddington House";"0.7";"21.48";"30.54";"viskit";"Kevyt,  kullankeltainen,  hennon savuinen,  hedelmäinen,  viljainen";"pullo";"40.0";"76.71"
"921601";"Hankey Bannister";"0.2";"8.29";"40.95";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  viljainen,  hunajainen,  kuivahedelmäinen";"pullo";"40.0";"103.62"
"941028";"Hankey Bannister";"4.5";"198.69";"44.15";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  hunajainen,  hedelmäinen,  toffeinen";"pullo";"40.0";"110.38"
"001373";"Hankey Bannister";"0.7";"24.60";"35.0";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  hennon savuinen,  banaaninen,  hennon hunajainen";"pullo";"40.0";"87.86"
"912806";"Hankey Bannister muovipullo";"0.5";"18.39";"36.78";"viskit";"Täyteläinen,  kullankeltainen,  paahteinen,  tamminen,  vaniljainen";"muovipullo";"40.0";"91.95"
"001334";"Highland Bird";"0.7";"22.48";"31.97";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  banaaninen,  hennon toffeinen,  kevyen viljainen";"pullo";"40.0";"80.29"
"001335";"Highland Bird";"0.35";"12.19";"34.54";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  banaaninen,  hennon toffeinen,  kevyen viljainen";"pullo";"40.0";"87.07"
"115621";"Highland Park 12 Year Old Single Malt";"0.05";"6.23";"124.6";"viskit";"Keskitäyteläinen,  kullankeltainen,  savuinen,  maltainen,  aprikoosinen,  kevyen turpeinen,  mineraalinen,  tasapainoinen";"pullo";"40.0";"311.5"
"115627";"Highland Park 12 Year Old Single Malt";"0.7";"50.99";"72.7";"viskit";"Keskitäyteläinen,  kullankeltainen,  savuinen,  maltainen,  aprikoosinen,  kevyen turpeinen,  mineraalinen,  kanervainen,  tasapainoinen";"pullo";"40.0";"182.11"
"105017";"Highland Park 18 Year Old Single Malt";"0.7";"115.98";"165.54";"viskit";"Täyteläinen,  meripihkankeltainen,  savuinen,  hedelmäinen,  toffeinen,  hennon mantelinen,  tervainen,  mausteinen,  vivahteikas";"pullo";"43.0";"385.32"
"178107";"Highland Park 21 Year Old Single Malt";"0.7";"249.98";"357.11";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  täyteläinen,  maltainen,  trooppisen hedelmäinen,  päärynäinen,  rusinainen,  kanervainen,  turpeinen,  tyylikäs";"pullo";"46.0";"776.34"
"921107";"Highland Park 25 Year Old Single Malt";"0.7";"599.98";"857.11";"viskit";"Täyteläinen,  mahonginruskea,  savuinen,  hedelmäinen,  mausteinen";"pullo";"45.7";"1875.52"
"920097";"Highland Park 30 Year Old Single Malt";"0.7";"1299.98";"1857.11";"viskit";"Täyteläinen,  mahonginruskea,  miedon savuinen,  toffeinen,  terävä,  kuivahedelmäinen";"pullo";"48.1";"3860.94"
"922268";"Highland Park Cask Strength Single Malt";"0.7";"80.85";"115.5";"viskit";"Keskitäyteläinen,  kullanruskea,  miedon savuinen,  sitruksinen,  mausteinen,  hunajainen";"pullo";"63.3";"182.46"
"944017";"Highland Park Fire Edition 15 Year Old Single Malt";"0.7";"259.99";"371.41";"viskit";"Täyteläinen,  kullankeltainen,  hennon savuinen,  mausteinen,  tummasuklainen,  kuivahedelmäinen";"pullo";"45.2";"821.71"
"902697";"Highland Park Ice Edition 17 Year Old Single Malt";"0.7";"259.99";"371.41";"viskit";"Täyteläinen,  meripihkankeltainen,  miedon savuinen,  hedelmäinen,  mausteinen";"pullo";"53.9";"689.08"
"912187";"Highland Park The Dark 17 Year Old Single Malt";"0.7";"259.98";"371.4";"viskit";"Keskitäyteläinen,  punaruskea,  miedon savuinen,  kuivahedelmäinen,  pähkinäinen,  hedelmäkakkuinen";"pullo";"52.9";"702.08"
"951031";"Highland Park The Light 17 Year Old Single Malt";"0.7";"259.98";"371.4";"viskit";"Täyteläinen,  kullankeltainen,  miedon savuinen,  vaniljainen,  terävä,  pähkinäinen";"pullo";"52.9";"702.08"
"173307";"Highland Park Valfather Single Malt";"0.7";"79.99";"114.27";"viskit";"Täyteläinen,  kuparinkeltainen,  miedon savuinen,  maltainen,  omenainen,  tamminen,  kermainen,  kanervainen,  pitkä";"pullo";"47.0";"243.13"
"938181";"Highland Park Valknut Single Malt";"0.7";"79.99";"114.27";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  vaniljainen,  sitruksinen";"pullo";"46.8";"244.17"
"910657";"Highland Park Valkyrie";"0.7";"79.99";"114.27";"viskit";"Täyteläinen,  kullankeltainen,  savuinen,  sitruksinen,  tervainen,  mentolinen,  turpeinen,  kevyen kermatoffeinen";"pullo";"45.9";"248.96"
"910414";"Highland Park Viking Scars 10 Year Old Single Malt";"0.35";"26.49";"75.69";"viskit";"Keskitäyteläinen,  kullankeltainen,  miedon savuinen,  aprikoosinen,  kypsän sitruksinen,  toffeinen,  hunajainen,  mustapippurinen";"pullo";"40.0";"189.21"
"136387";"Highland Park Viking Scars 10 Year Old Single Malt";"0.7";"42.50";"60.57";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  savuinen,  aprikoosinen,  kypsän sitruksinen,  kevyen toffeinen,  mustapippurinen,  hennon turpeinen";"pullo";"40.0";"151.79"
"001367";"Highland Queen";"0.7";"21.59";"30.7";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  hedelmäinen,  kevyen toffeinen,  viljainen";"pullo";"40.0";"77.11"
"127707";"Highland Queen Sherry Finish";"0.7";"23.58";"33.54";"viskit";"Keskitäyteläinen,  kuparinruskea,  kuivatun aprikoosinen,  kermatoffeinen,  hennon yrttinen";"pullo";"40.0";"84.21"
"933384";"Highland Queen Single Malt";"0.7";"30.98";"44.11";"viskit";"Keskitäyteläinen,  kullankeltainen,  mausteinen,  hunajainen,  lämmin";"pullo";"40.0";"110.64"
"110907";"Highland Reserve";"0.7";"21.48";"30.54";"viskit";"Keskitäyteläinen,  kullankeltainen,  hennon savuinen,  viljainen,  kuivahedelmäinen";"pullo";"40.0";"76.71"
"937874";"Inchmoan 12 Year Old Single Malt";"0.7";"59.99";"85.7";"viskit";"Täyteläinen,  karamellinpunainen,  savuinen,  hunajainen,  tasapainoinen,  kuivahedelmäinen";"pullo";"46.0";"186.3"
"175227";"Inchmurrin 12 Year Old Single Malt";"0.7";"52.99";"75.56";"viskit";"Keskitäyteläinen,  meripihkankeltainen,  kypsän hedelmäinen,  nektariininen,  pihkainen,  suklainen,  toffeinen,  tasapainoinen";"pullo";"46.0";"164.57"
"123867";"Inchmurrin Madeira Wood Finish Single Malt";"0.7";"57.06";"81.37";"viskit";"Täyteläinen,  kuparinruskea,  kuivahedelmäinen,  sitruksinen,  pähkinäinen,  hennon turpeinen";"pullo";"46.0";"177.2"
